Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2001-02-27,81.6644342887956,82.33423287974291,80.83362046810849,81.43257904052734,11415000,27,1,9,2,2001
2001-02-28,81.63223609157342,81.69019745095854,79.39097016942216,79.82891845703125,14825800,28,2,9,2,2001
2001-03-01,79.89330838405021,80.24752807617188,78.4120117409403,80.24752807617188,14672000,1,3,9,3,2001
2001-03-02,78.8950458312991,80.92377656397565,78.76623955866492,79.60993194580078,12564300,2,4,9,3,2001
2001-03-05,79.95772552463963,80.3634697602494,79.73874893535776,80.33770751953125,5293200,5,0,10,3,2001
2001-03-06,81.3746107157081,82.27626944578816,80.82073484924369,81.20072174072266,6917000,6,1,10,3,2001
2001-03-07,81.72883288328266,81.8189982621854,80.99462627584917,81.78035736083984,6371700,7,2,10,3,2001
2001-03-08,81.53560216344817,81.94778807378128,81.23934384749899,81.8705062866211,6055000,8,3,10,3,2001
2001-03-09,81.21358488092352,81.21358488092352,79.28790329296646,79.44891357421875,10020300,9,4,10,3,2001
2001-03-12,78.79200548251404,78.89505444278477,75.83585845418699,76.04839324951172,13972900,12,0,11,3,2001
2001-03-13,76.89851106402485,77.5683144215394,75.69415239517988,77.29781341552734,12888000,13,1,11,3,2001
2001-03-14,75.38503009110862,76.82768111171232,74.54777450272593,75.77145385742188,19883400,14,2,11,3,2001
2001-03-15,76.28669642379168,76.55075573750908,75.5846937064084,75.79078674316406,10370300,15,3,11,3,2001
2001-03-16,75.63964726290627,75.8140093256342,74.1414489987427,74.2706069946289,58514600,16,4,11,3,2001
2001-03-19,74.75495028728618,76.00129681635822,74.14791992722662,75.78173065185547,10067800,19,0,12,3,2001
2001-03-20,76.13692297354459,76.49855563200275,73.68943354147846,73.74755096435547,15083900,20,1,12,3,2001
2001-03-21,73.73462309696116,74.43206159533219,72.26225621831642,72.49473571777344,19004600,21,2,12,3,2001
2001-03-22,72.33974637524722,72.71429722878246,69.7695634602974,71.75855255126953,28624800,22,3,12,3,2001
2001-03-23,73.13406173011711,74.04460738013387,72.00395481596519,73.9283676147461,12861700,23,4,12,3,2001
2001-03-26,74.71618807921467,75.0842797432329,74.11561695088245,74.87117767333984,9943800,26,0,13,3,2001
2001-03-27,74.6645625653319,76.6212614760347,74.44499634076206,76.40169525146484,12880700,27,1,13,3,2001
2001-03-28,75.49115127907433,75.52343709552962,74.19960037584595,74.29000854492188,10953300,28,2,13,3,2001
2001-03-29,74.07044110295487,75.23283886736397,72.41725755079582,74.57415008544922,12060300,29,3,13,3,2001
2001-03-30,74.61930848044202,75.3554916381836,73.94124271189828,75.3554916381836,9183600,30,4,13,3,2001
2001-04-02,75.1036832873245,75.8011169962259,73.48924473795704,73.74755096435547,10561000,2,0,14,4,2001
2001-04-03,73.60552320661274,73.71530390323373,71.07407848594362,71.28718566894531,12836000,3,1,14,4,2001
2001-04-04,71.40336646447332,72.39140177088424,70.58323409616541,71.58418273925781,14884300,4,2,14,4,2001
2001-04-05,73.16634101665701,74.58058552614006,72.64971882316476,74.29644775390625,21522800,5,3,14,4,2001
2001-04-06,73.61190994536518,73.87668012887318,72.36556367532738,73.16632843017578,14937800,6,4,14,4,2001
2001-04-09,73.61841638380544,74.2577328307709,72.83056938508199,73.98004913330078,9034300,9,0,15,4,2001
2001-04-10,74.55475571700148,76.04004086386067,74.37393942299244,75.3296890258789,17873600,10,1,15,4,2001
2001-04-11,76.70518397238858,76.8407961846638,75.00033769396555,75.38134765625,12722300,11,2,15,4,2001
2001-04-12,75.10368753004911,76.80853434034057,74.88412131295627,76.75041198730469,9233200,12,3,15,4,2001
2001-04-16,76.3887628147186,76.77622701941972,75.49759465121856,75.94317626953125,7350000,16,0,16,4,2001
2001-04-17,75.75587987274494,77.27345538875521,75.56860449147403,77.01514434814453,10924700,17,1,16,4,2001
2001-04-18,78.1775751972586,81.36770752937564,77.9386414315236,80.07615661621094,32481600,18,2,16,4,2001
2001-04-19,80.23760642367688,81.26438711079764,79.80493801816849,81.14169311523438,13809900,19,3,16,4,2001
2001-04-20,80.65732076130462,80.98020835047967,79.85656091967508,80.39900970458984,7626700,20,4,16,4,2001
2001-04-23,79.85010534343554,80.00509001361516,78.72645786260416,78.93955993652344,8451800,23,0,17,4,2001
2001-04-24,79.1203844776853,79.8501136911969,78.20338477018555,78.51335906982422,10044700,24,1,17,4,2001
2001-04-25,78.4100315303528,79.86302587727923,78.10651636736162,79.5401382446289,8249000,25,2,17,4,2001
2001-04-26,79.90179146987488,80.8639954250306,79.75326096179703,79.89533233642578,10590400,26,3,17,4,2001
2001-04-27,80.67024172563427,81.26435376344897,80.20528276495354,81.2256088256836,7938700,27,4,17,4,2001
2001-04-30,81.6582900080858,82.18782559134016,80.50881068786599,81.79390716552734,10766900,30,0,18,4,2001
2001-05-01,80.76712373323348,82.11033765874768,80.46360852702955,82.04576110839844,10578000,1,1,18,5,2001
2001-05-02,82.27823442025642,82.4590507183351,81.36768887037856,81.89722442626953,9572900,2,2,18,5,2001
2001-05-03,81.45162543829993,81.46454370154527,80.21819734955784,80.85751342773438,9926200,3,3,18,5,2001
2001-05-04,79.85013189953403,82.23949898970086,79.71451965216652,82.23303985595703,12145300,4,4,18,5,2001
2001-05-07,81.92305703037864,82.25885802707246,81.51622035473282,81.52267456054688,7185200,7,0,19,5,2001
2001-05-08,81.92303691130529,82.07802156965016,81.08352723542976,81.4839096069336,6952600,8,1,19,5,2001
2001-05-09,80.88338192809279,81.72289205458391,80.7606830056534,81.14169311523438,9507400,9,2,19,5,2001
2001-05-10,82.18138029242778,82.33636501174831,81.21917138141079,81.380615234375,6872400,10,3,19,5,2001
2001-05-11,81.36771773081631,81.68414636468854,80.33447785611772,80.81880950927734,7734400,11,4,19,5,2001
2001-05-14,80.65731415844891,81.00603331743558,80.37317152663609,80.9802017211914,7914000,14,0,20,5,2001
2001-05-15,81.07706048556315,81.69054481978479,80.6250149889348,81.35474395751953,9782200,15,1,20,5,2001
2001-05-16,80.61859831595308,83.43417944519219,80.47653186697796,83.27273559570312,14909000,16,2,20,5,2001
2001-05-17,83.30500838022422,84.00244684213638,83.02086568976945,83.40187072753906,11824600,17,3,20,5,2001
2001-05-18,83.36313805699953,83.78289794921875,82.72382676313856,83.78289794921875,6683100,18,4,20,5,2001
2001-05-21,83.8474298676458,85.13897996364925,83.40184350792536,85.01628112792969,11531500,21,0,21,5,2001
2001-05-22,85.13254228096878,85.3004402786825,84.64175669659603,84.9065170288086,8342700,22,1,21,5,2001
2001-05-23,84.62887421460567,84.62887421460567,83.46647644042969,83.46647644042969,12330800,23,2,21,5,2001
2001-05-24,83.60855709714947,83.95081733336221,83.01444480308673,83.71188354492188,7902800,24,3,21,5,2001
2001-05-25,83.72475970213245,83.75705043633903,82.59465790801674,82.72381591796875,7425000,25,4,21,5,2001
2001-05-29,82.80129254779733,82.88524647255102,81.94886952600987,82.06510925292969,9003900,29,1,22,5,2001
2001-05-30,81.74869523964081,82.07158289903153,80.72191484767819,80.9156494140625,10041800,30,2,22,5,2001
2001-05-31,80.9995720362915,81.85845411283462,80.88979145032306,81.33537292480469,9874200,31,3,22,5,2001
2001-06-01,81.49684625800305,82.07804505166548,80.799412632483,81.839111328125,8848300,1,4,22,6,2001
2001-06-04,81.88432546379794,82.29116220590053,81.41936637175185,82.23303985595703,5623500,4,0,23,6,2001
2001-06-05,82.32988103006551,83.45352852804247,82.18780969403558,83.17584991455078,9115400,5,1,23,6,2001
2001-06-06,83.19523805653783,83.19523805653783,82.24594752047018,82.4848861694336,12064900,6,2,23,6,2001
2001-06-07,82.04576076487834,82.8852706965285,82.01347002640142,82.78194427490234,7355300,7,3,23,6,2001
2001-06-08,82.46550663592804,82.57529218507587,81.45809871036334,82.01346588134766,8170600,8,4,23,6,2001
2001-06-11,81.82617423904532,82.00699050506228,80.98666944298463,81.4322509765625,7012200,11,0,24,6,2001
2001-06-12,80.63147275277646,81.84552806731486,80.10193741137567,81.2901611328125,9364400,12,1,24,6,2001
2001-06-13,81.47748259927928,81.74225288326095,80.49590614026584,80.5927734375,7629400,13,2,24,6,2001
2001-06-14,80.19238988228369,80.26988470445475,78.62315545316604,78.78459930419922,12603000,14,3,24,6,2001
2001-06-15,78.30277755656469,79.26771815496669,77.97249401825444,78.91152954101562,16821100,15,4,24,6,2001
2001-06-18,78.78199484036787,79.29360887464901,78.30276337999693,78.52942657470703,11368300,18,0,25,6,2001
2001-06-19,79.25473877770486,79.5850222144606,78.28979847599967,78.87265014648438,7732300,19,1,25,6,2001
2001-06-20,78.48408726610745,79.56559794673569,78.42579962619986,79.28712463378906,8787200,20,2,25,6,2001
2001-06-21,79.15116128479536,80.50466836688325,79.10582862991416,80.18733978271484,12259100,21,3,25,6,2001
2001-06-22,79.97359139505181,80.03835159626513,79.11227133123016,79.55912017822266,12212000,22,4,25,6,2001
2001-06-25,79.83762011204307,79.94124042124581,78.68487134704819,78.82734680175781,8406800,25,0,26,6,2001
2001-06-26,78.29627542091251,79.2612157157503,78.08256231977468,78.71722412109375,8005800,26,1,26,6,2001
2001-06-27,78.74961579302328,79.16408706502177,78.30276688655174,78.67190551757812,10105100,27,2,26,6,2001
2001-06-28,79.008684518138,80.26505370549442,78.96335186400084,79.10582733154297,10269300,28,3,26,6,2001
2001-06-29,79.52678034872693,80.31039051991284,79.17706916688637,79.39725494384766,9824200,29,4,26,6,2001
2001-07-02,79.52676411422554,80.51113228591531,79.41019374407523,80.3880844116211,8522200,2,0,27,7,2001
2001-07-03,80.2909573059577,80.36866760253906,79.68867780300897,80.36866760253906,3303100,3,1,27,7,2001
2001-07-05,79.70159461605664,80.07721069576672,78.7884644260156,78.8014144897461,5517900,5,3,27,7,2001
2001-07-06,78.56180503386055,78.67837538392115,77.09820556640625,77.09820556640625,11665900,6,4,27,7,2001
2001-07-09,77.38312139728741,78.06311566521211,77.19531340956645,77.51911926269531,8339300,9,0,28,7,2001
2001-07-10,77.90120634624114,78.1278694366548,76.55417292194731,76.58655548095703,8630700,10,1,28,7,2001
2001-07-11,76.48300651689598,76.99462079252082,75.8289167542757,76.66433715820312,15328600,11,2,28,7,2001
2001-07-12,77.38965704301572,78.66545385343025,77.26660914529383,78.48412322998047,12002800,12,3,28,7,2001
2001-07-13,78.25744273109059,79.21591080008321,78.1149722213688,79.16410064697266,10433800,13,4,28,7,2001
2001-07-16,78.8597385574257,79.19002217601486,77.90127523019127,78.17327117919922,6915300,16,0,29,7,2001
2001-07-17,77.8429612595303,78.97628227170001,77.60334797912527,78.90504455566406,7469800,17,1,29,7,2001
2001-07-18,78.07611005433809,78.77553228001732,77.75230401736304,78.36753845214844,7709300,18,2,29,7,2001
2001-07-19,79.12525384609802,79.64334555005841,78.20564576541256,79.05401611328125,10082900,19,3,29,7,2001
2001-07-20,78.45819487263975,78.96980894609702,78.30924193848892,78.58123779296875,6705800,20,4,29,7,2001
2001-07-23,78.87914546246824,78.93095066863252,77.033447265625,77.033447265625,8065200,23,0,30,7,2001
2001-07-24,77.06581330574144,77.1953337046906,75.60868658357406,76.28868103027344,12269000,24,1,30,7,2001
2001-07-25,76.36639483998363,77.37667277407633,76.0684939558559,77.13057708740234,12088500,25,2,30,7,2001
2001-07-26,77.10468156765312,78.26390761693654,76.78087557425172,77.94010162353516,12898200,26,3,30,7,2001
2001-07-27,78.25096159910001,78.58771767566735,77.6551597262337,78.23800659179688,8478800,27,4,30,7,2001
2001-07-30,78.48409138230984,78.58770672185462,77.90771715984755,78.26390075683594,8547700,30,0,31,7,2001
2001-07-31,78.36103672250512,79.44902486802329,78.23151632411177,78.58769989013672,11918100,31,1,31,7,2001
2001-08-01,78.98924498377376,79.46199902806825,78.71724910013407,79.07991027832031,11940800,1,2,31,8,2001
2001-08-02,79.80523830689266,79.81818837442313,78.93743555571018,79.40371704101562,11070100,2,3,31,8,2001
2001-08-03,79.24181400129548,79.24181400129548,78.29630096340117,78.96981811523438,10816300,3,4,31,8,2001
2001-08-06,78.58770438554184,78.69132466289304,77.778189497061,77.90771484375,8550100,6,0,32,8,2001
2001-08-07,77.88828357801876,78.49056286228738,77.65514783203474,78.21208953857422,8865100,7,1,32,8,2001
2001-08-08,77.79113420410309,78.4646510950647,76.69666863867972,76.76142883300781,15183800,8,2,32,8,2001
2001-08-09,76.87155066258556,77.04640868822348,76.32755889590759,76.98812103271484,14118500,9,3,32,8,2001
2001-08-10,76.93629551559616,77.6098075420335,75.99077779583733,77.25362396240234,11173300,10,4,32,8,2001
2001-08-13,77.45438658186875,77.61628956591986,76.94277255936085,77.27305603027344,7431600,13,0,33,8,2001
2001-08-14,77.80410106806703,77.94009898779001,76.93630340672406,77.24067687988281,13178100,14,1,33,8,2001
2001-08-15,77.21479371839673,77.46088454042237,76.47003880691064,76.57365417480469,8520600,15,2,33,8,2001
2001-08-16,76.28869552245314,76.90392494566348,75.77060394646422,76.83916473388672,10734700,16,3,33,8,2001
2001-08-17,76.19154773339604,76.33402315448576,75.12946451912889,75.60869598388672,11604600,17,4,33,8,2001
2001-08-20,75.64110386732905,76.3534762702478,75.47920082389803,76.30814361572266,10417400,20,0,34,8,2001
2001-08-21,76.28869792363936,76.76792943493608,74.99347388378733,75.00642395019531,14480800,21,1,34,8,2001
2001-08-22,75.60867817573883,76.04905440043639,74.98049393482906,75.78353118896484,11752300,22,2,34,8,2001
2001-08-23,75.74472986077724,76.1073911478019,75.44035130592891,75.51158905029297,8744100,23,3,34,8,2001
2001-08-24,75.90659742907904,77.1500112095848,75.60221901657367,77.07877349853516,11687700,24,4,34,8,2001
2001-08-27,77.04640673431192,77.19535473960154,76.58660276959824,76.61898040771484,7425100,27,0,35,8,2001
2001-08-28,76.59957314397008,76.73557111824503,75.4986343383789,75.4986343383789,12046600,28,1,35,8,2001
2001-08-29,75.85480464272905,75.8871872245746,74.58548550041802,74.82510375976562,16180000,29,2,35,8,2001
2001-08-30,74.37823568584817,74.95460995875203,72.55844758426767,73.38739013671875,17692600,30,3,35,8,2001
2001-08-31,73.43917975655165,74.32640476821773,73.26432180211177,73.92488861083984,15985400,31,4,35,8,2001
2001-09-04,73.73062944050133,75.23308916903653,73.41977842957004,73.45215606689453,24473400,4,1,36,9,2001
2001-09-05,73.63348388671875,73.95081733046302,72.50016286420002,73.63348388671875,21477100,5,2,36,9,2001
2001-09-06,72.95349086288857,73.37443963995696,71.73597717285156,71.73597717285156,21653000,6,3,36,9,2001
2001-09-07,71.2502635299168,72.04682839083496,70.35008332776519,70.40837097167969,33133900,7,4,36,9,2001
2001-09-10,69.74779955179811,71.46397207246945,69.74779955179811,71.26969146728516,23408700,10,0,37,9,2001
2001-09-17,65.40879274893003,68.9058975078421,64.76118093953467,67.54591369628906,32388700,17,0,38,9,2001
2001-09-18,67.56534847980114,68.19353279258175,66.93716416702055,67.38401794433594,22029200,18,1,38,9,2001
2001-09-19,67.41637582385101,67.67542148757857,63.82860647456983,66.02400970458984,42771800,19,2,38,9,2001
2001-09-20,65.02025101374157,65.9333814378668,63.82864226871258,63.925785064697266,36210900,20,3,38,9,2001
2001-09-21,61.285965408775354,64.34766295548494,60.973947993255635,63.23609161376953,49782100,21,4,38,9,2001
2001-09-24,64.82216745676534,65.7582292122039,64.3931374990476,65.4592056274414,25549600,24,0,39,9,2001
2001-09-25,65.49173500379707,66.3042875472685,64.93920026612194,66.14177703857422,25466200,25,1,39,9,2001
2001-09-26,66.53177726505524,66.56428133883854,65.28369819881195,65.9077377319336,18587500,26,2,39,9,2001
2001-09-27,65.81674155688144,66.49278571960917,65.00418919198167,66.47978210449219,20536800,27,3,39,9,2001
2001-09-28,66.94129766704148,71.25757423688005,66.62927546321323,67.8903579711914,21687200,28,4,39,9,2001
2001-10-01,67.53937194693249,67.81238842559311,66.84382713162431,67.7798843383789,20457400,1,0,40,10,2001
2001-10-02,67.6043490583067,68.63141632080078,67.37683541393788,68.63141632080078,19833100,2,1,40,10,2001
2001-10-03,67.99437500358742,70.12651143058744,67.83186454470723,69.78199005126953,32045800,3,2,40,10,2001
2001-10-04,70.39302678403553,70.83505540432088,69.39196182164146,69.84049224853516,32674100,4,3,40,10,2001
2001-10-05,69.71703156084685,69.95754897959799,68.59245628219222,69.70403289794922,29796100,5,4,40,10,2001
2001-10-08,69.07998056380339,69.74952817781131,68.81996765830205,69.24899291992188,12970300,8,0,41,10,2001
2001-10-09,69.30096141822314,69.39196687967193,68.64441776683482,68.87843322753906,15976300,9,1,41,10,2001
2001-10-10,68.77444816065318,70.56206372763263,68.59243222791473,70.41255187988281,19987400,10,2,41,10,2001
2001-10-11,70.82206974016735,71.69963035596302,70.82206974016735,71.5046157836914,23006300,11,3,41,10,2001
2001-10-12,70.952089853917,71.43311957620641,69.74951306847987,71.17960357666016,31360500,12,4,41,10,2001
2001-10-15,70.61406674722863,71.1471010346911,70.24354297374165,71.04959869384766,16873000,15,0,42,10,2001
2001-10-16,71.3746185527574,71.90115102239714,70.82207884674897,71.49812316894531,15877100,16,1,42,10,2001
2001-10-17,72.20016264897389,72.25216719772904,69.97702026367188,69.97702026367188,28542300,17,2,42,10,2001
2001-10-18,70.0875477715661,70.30856469205459,69.3920028361291,69.82752990722656,16510000,18,3,42,10,2001
2001-10-19,69.5544764007224,70.1460168515706,68.910936372196,69.78199005126953,21912500,19,4,42,10,2001
2001-10-22,69.74952028720897,71.22511369265447,69.69101391849007,71.16011047363281,17540600,22,0,43,10,2001
2001-10-23,71.47863812086068,71.68665142183892,70.4515702775307,70.79609680175781,22062500,23,1,43,10,2001
2001-10-24,70.84155174149713,71.14706719654635,70.34751862533835,70.60753631591797,16065200,24,2,43,10,2001
2001-10-25,69.84700468465284,71.89463779385348,69.38547550096057,71.87513732910156,27467900,25,3,43,10,2001
2001-10-26,71.47211390695385,72.66819373223078,71.29010294557898,71.71263122558594,18623300,26,4,43,10,2001
2001-10-29,71.60865714320657,71.86217322573191,69.84703826904297,69.84703826904297,18727500,29,0,44,10,2001
2001-10-30,69.78201531989745,70.00952905282914,68.61843941784402,69.00846862792969,26178600,30,1,44,10,2001
2001-10-31,69.48948206904035,70.11352171557496,68.7744369506836,68.7744369506836,28124200,31,2,44,10,2001
2001-11-01,69.29449644364364,70.86110050165165,68.70945748091391,70.53607940673828,29806800,1,3,44,11,2001
2001-11-02,70.49054982797489,71.10158588148246,70.1200261191466,71.01708221435547,17575900,2,4,44,11,2001
2001-11-05,71.5825877627338,72.21312399273123,71.4720769138752,71.94660949707031,15929500,5,0,45,11,2001
2001-11-06,71.7321171194216,73.11670943325547,71.4070961945856,73.06470489501953,23245800,6,1,45,11,2001
2001-11-07,72.65518654426477,73.53274714400294,72.57068287618748,72.96720886230469,19716000,7,2,45,11,2001
2001-11-08,73.37024679398431,74.15679706675766,72.73970522207308,73.19473266601562,22563500,8,3,45,11,2001
2001-11-09,72.96717707193696,73.42870606006728,72.44064490903499,73.27269744873047,15895800,9,4,45,11,2001
2001-11-12,72.15466859293615,73.22723898282472,71.50462653354033,72.82421112060547,26068800,12,0,46,11,2001
2001-11-13,73.74077890740841,74.46232604980469,73.57176656933898,74.46232604980469,15296200,13,1,46,11,2001
2001-11-14,74.86532364187909,75.01483545944718,73.91626307303586,74.53380584716797,17571300,14,2,46,11,2001
2001-11-15,74.34527484856987,74.87180706570862,74.05925489880322,74.67029571533203,19470200,15,3,46,11,2001
2001-11-16,74.80683720244551,74.81983586075853,73.71476640535042,74.33880615234375,18134900,16,4,46,11,2001
2001-11-19,74.7028438787211,75.30738328623636,74.3973232698417,75.25537872314453,13625400,19,0,47,11,2001
2001-11-20,74.99536360476802,75.27488192382063,74.5208306596125,74.62483978271484,16209700,20,1,47,11,2001
2001-11-21,74.42979411673602,74.54030004437638,73.78625405406027,74.13077545166016,11470200,21,2,47,11,2001
2001-11-23,74.13077018458087,75.24234110819725,74.10476791649666,75.19683837890625,6717100,23,4,47,11,2001
2001-11-26,75.24234438006218,75.6258666922742,74.80031572226017,75.3593521118164,13726000,26,0,48,11,2001
2001-11-27,75.15790295172117,75.98995641779463,74.1633339286432,75.03439331054688,19261400,27,1,48,11,2001
2001-11-28,74.58581815941272,74.86533641954388,73.61725696197419,73.6757583618164,20195500,28,2,48,11,2001
2001-11-29,73.88374581289858,74.70279482635334,73.4547158882486,74.67029571533203,16354700,29,3,48,11,2001
2001-11-30,74.36480465923921,74.69632746282934,74.11778552896835,74.13729095458984,13680300,30,4,48,11,2001
2001-12-03,73.8772776985174,74.15679596978364,73.46125119608773,73.69526672363281,15220400,3,0,49,12,2001
2001-12-04,74.05277723614742,74.94983829491038,73.68225352561424,74.9433364868164,17239900,4,1,49,12,2001
2001-12-05,75.15135797145935,76.70495799511471,75.11885388684316,76.31493377685547,25204000,5,2,49,12,2001
2001-12-06,76.2759017944336,76.66593083871642,76.00938723756066,76.2759017944336,17972900,6,3,49,12,2001
2001-12-07,75.98989957775048,76.11340416711413,75.20984631720995,75.76888275146484,18857800,7,4,49,12,2001
2001-12-10,75.30735377663655,75.65837700081389,74.33229091817489,74.35179138183594,13862700,10,0,50,12,2001
2001-12-11,74.68984024258344,75.22287458019913,74.03979812551906,74.20230865478516,20833300,11,1,50,12,2001
2001-12-12,74.4623259762811,74.61183288488787,73.52626374719338,74.28681182861328,16171500,12,2,50,12,2001
2001-12-13,73.7472544740498,73.90976495544649,72.83069793787412,72.84369659423828,19026700,13,3,50,12,2001
2001-12-14,73.01925288711713,73.77329937763754,72.80473773744914,73.5392837524414,16721900,14,4,50,12,2001
2001-12-17,73.44823872902546,74.33879798818838,73.3897373339011,74.29979705810547,13925900,17,0,51,12,2001
2001-12-18,74.51431786446358,74.85234250528575,74.3258050762026,74.74183654785156,13663700,18,1,51,12,2001
2001-12-19,74.1633046091372,75.35288290336241,74.10480319766444,75.26837921142578,20143400,19,2,51,12,2001
2001-12-20,75.07982485998082,75.27483937585473,74.46228715875537,74.52729034423828,14867900,20,3,51,12,2001
2001-12-21,75.03153065857204,75.0576223733561,74.49013877389561,74.9793472290039,14037700,21,4,51,12,2001
2001-12-24,74.90110328639904,75.03808110461136,74.75760129308493,74.83587646484375,5728800,24,0,52,12,2001
2001-12-26,74.78364092742588,75.80119256909074,74.78364092742588,75.24675750732422,10304800,26,2,52,12,2001
2001-12-27,75.20764153502341,75.71641748505337,75.17502565043779,75.703369140625,9407300,27,3,52,12,2001
2001-12-28,75.85336092585229,76.15340801765178,75.61201642796695,75.66419982910156,10593800,28,4,52,12,2001
2001-12-31,75.76205638616808,75.91860164185985,74.5096843876661,74.55534362792969,14619500,31,0,1,12,2001
2002-01-02,75.08371048825572,75.5011679518143,74.23574721612925,75.357666015625,18651900,2,2,1,1,2002
2002-01-03,75.43595832827927,76.2839168169474,75.3642073438514,76.21216583251953,15743000,3,3,1,1,2002
2002-01-04,76.42739635190009,76.9557448072804,76.0229872599992,76.7209243774414,20140700,4,4,1,1,2002
2002-01-07,76.77311288950776,76.96227409259285,76.0295164230275,76.1795425415039,13106500,7,0,2,1,2002
2002-01-08,76.17951284562395,76.35562563419761,75.64464533303226,76.0033950805664,12683700,8,1,2,1,2002
2002-01-09,76.10778742972255,76.82529214194797,75.23373243460442,75.38375854492188,16610300,9,2,2,1,2002
2002-01-10,75.462027437246,75.89252823833661,75.20763946921855,75.71641540527344,12823400,10,3,2,1,2002
2002-01-11,75.80121484751972,75.84687410187334,74.81627381619401,74.97282409667969,13708400,11,4,2,1,2002
2002-01-14,74.78369944010878,74.90762891876174,74.33362587269222,74.50321960449219,12301100,14,0,3,1,2002
2002-01-15,74.71842131655552,75.26633226030745,74.29443976637538,75.10978698730469,20219900,15,1,3,1,2002
2002-01-16,74.55538532912496,74.62061214077296,73.50521723918595,73.59001159667969,17067000,16,2,3,1,2002
2002-01-17,74.20310912836112,74.51619962311231,73.96828876905589,74.14440155029297,17283400,17,3,3,1,2002
2002-01-18,73.7073560510605,74.26179091986495,73.49210328593617,73.8051986694336,17028000,18,4,3,1,2002
2002-01-22,74.1966278138102,74.31403806127832,73.06818460333947,73.2964859008789,11689300,22,1,4,1,2002
2002-01-23,73.46602083467711,74.06611998052706,73.0681311193074,73.85739135742188,12438900,23,2,4,1,2002
2002-01-24,74.12488185811827,74.52277189172037,73.91615306807184,74.08574676513672,12142800,24,3,4,1,2002
2002-01-25,73.78569759700106,74.47711076366421,73.73351415667149,74.06617736816406,12810700,25,4,4,1,2002
2002-01-28,74.29444040231887,74.4836015563718,73.65520598598542,74.26834869384766,10589200,28,0,5,1,2002
2002-01-29,74.26182863426092,74.44446562718694,71.78317591007433,71.93319702148438,27720800,29,1,5,1,2002
2002-01-30,72.00497087554392,73.96180495309613,70.70693899751716,72.97034454345703,34711800,30,2,5,1,2002
2002-01-31,73.15292303384534,73.90304315838242,72.80721675312817,73.82476806640625,19909200,31,3,5,1,2002
2002-02-01,73.7660943081219,73.90307702597592,73.1659999240797,73.47909545898438,15838500,1,4,5,2,2002
2002-02-04,73.20515757753785,73.20515757753785,71.38530147352361,71.6527328491211,24243400,4,0,6,2,2002
2002-02-05,71.35920885768991,72.0701894357958,70.79172524860216,71.20918273925781,33614000,5,1,6,2,2002
2002-02-06,71.52227011766959,71.58097273781225,70.48514570678215,70.90260314941406,29486000,6,2,6,2,2002
2002-02-07,70.91567356908074,71.65927018127306,70.44603255580417,70.45907592773438,23445400,7,3,6,2,2002
2002-02-08,70.85695514233676,72.23978625081742,70.64170719116801,71.80928039550781,19277800,8,4,6,2,2002
2002-02-11,71.78318398204682,72.8203034412794,71.63315787728163,72.68984985351562,18792400,11,0,7,2,2002
2002-02-12,72.37678399991886,72.86599261967213,71.7701651123653,72.46157836914062,13942500,12,1,7,2,2002
2002-02-13,72.7159441453651,73.407357142709,72.63114483147424,73.23123931884766,16781100,13,2,7,2,2002
2002-02-14,73.38775091533554,73.68779800085319,72.78765176781728,73.09422302246094,20453800,14,3,7,2,2002
2002-02-15,73.15300292710513,73.21170557783691,72.2137207034939,72.33113098144531,18366800,15,4,7,2,2002
2002-02-19,71.8484155038855,71.9397340166264,70.84390688724987,70.9417495727539,15988100,19,1,8,2,2002
2002-02-20,71.1308803947771,72.13538360595703,70.32857668804823,72.13538360595703,29242800,20,2,8,2,2002
2002-02-21,71.70491196296553,72.16150451648785,70.61560903064398,70.6417007446289,26288600,21,3,8,2,2002
2002-02-22,70.67432307889406,71.71144772737732,70.36123241343654,71.51576232910156,26572900,22,4,8,2,2002
2002-02-25,71.58094827831869,72.93116282156379,71.55485657500917,72.69634246826172,17458700,25,0,9,2,2002
2002-02-26,72.79422003680719,73.08122393442719,72.12237452782031,72.54635620117188,22346500,26,1,9,2,2002
2002-02-27,73.0290096062572,73.61606052280345,72.1745274244689,72.8268051147461,28597900,27,2,9,2,2002
2002-02-28,72.94428185503325,73.54437668328019,72.42245723608646,72.500732421875,23755400,28,3,9,2,2002
2002-03-01,72.87246472514492,74.26181442097712,72.73548700666714,74.1900634765625,26273600,1,4,9,3,2002
2002-03-04,74.29446918662128,75.6577278911463,74.1313996778607,75.50118255615234,27184600,4,0,10,3,2002
2002-03-05,75.22721574916275,75.92515294344106,74.99239529347231,75.25982666015625,22718900,5,1,10,3,2002
2002-03-06,75.07716032232027,76.41433156314066,75.05759278806654,76.1534194946289,20143200,6,2,10,3,2002
2002-03-07,76.55133875502102,76.6426572676892,75.38376065563709,75.9903793334961,19330800,7,3,10,3,2002
2002-03-08,76.56437025659106,76.90355751662952,75.97732418799785,76.30998229980469,19930100,8,4,10,3,2002
2002-03-11,76.24474912196928,76.90355107159411,75.94470194107195,76.4730453491211,15621800,11,0,11,3,2002
2002-03-12,75.72945398320047,76.47957447225517,75.62509211966716,76.4273910522461,17153600,12,1,11,3,2002
